sku,category,description,unit,unit_price,currency,source,updated_at,tags
MAT-MADERA-SINTETICA-DECK-DURALIFE-CEDAR-EDGE-0-9-X-5-5-X,MADERAS Y CARPINTERIA,"Madera sintética Deck Duralife Cedar-Edge 0.9"" x 5.5"" x 20'",UND,2372.88,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Madera sintética Deck Duralife Cedar-Edge 0.9"" x 5.5"" x 20' MADERAS Y CARPINTERIA Plasticos Comerciales - Materiales generales Madera sintetica Deck Duralife Cedar-Edge 0.9"" x 5.5"" x 20' MADERAS Y CARPINTERIA"
MAT-MADERA-SINTETICA-DECK-DURALIFE-SPANISH-CEDAR-MVP-RANUR,MADERAS Y CARPINTERIA,"Madera sintética Deck Duralife Spanish Cedar MVP Ranurado 0.9"" x 5.5"" x 16'",UND,1932.20,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Madera sintética Deck Duralife Spanish Cedar MVP Ranurado 0.9"" x 5.5"" x 16' MADERAS Y CARPINTERIA Plasticos Comerciales - Materiales generales Madera sintetica Deck Duralife Spanish Cedar MVP Ranurado 0.9"" x 5.5"" x 16' MADERAS Y CARPINTERIA"
MAT-MADERA-SINTETICA-DECK-DURALIFE-SPANISH-CEDAR-MVP-RANUR-2,MADERAS Y CARPINTERIA,"Madera sintética Deck Duralife Spanish Cedar MVP Ranurado 0.9"" x 5.5"" x 20'",UND,2415.25,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Madera sintética Deck Duralife Spanish Cedar MVP Ranurado 0.9"" x 5.5"" x 20' MADERAS Y CARPINTERIA Plasticos Comerciales - Materiales generales Madera sintetica Deck Duralife Spanish Cedar MVP Ranurado 0.9"" x 5.5"" x 20' MADERAS Y CARPINTERIA"
MAT-MADERA-SINTETICA-DECK-DURALIFE-BRAZILIAN-CHERRY-1-2-X,MADERAS Y CARPINTERIA,"Madera sintética Deck Duralife Brazilian Cherry 1/2"" x 11-1/2"" x 12'",UND,2538.14,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Madera sintética Deck Duralife Brazilian Cherry 1/2"" x 11-1/2"" x 12' MADERAS Y CARPINTERIA Plasticos Comerciales - Materiales generales Madera sintetica Deck Duralife Brazilian Cherry 1/2"" x 11-1/2"" x 12' MADERAS Y CARPINTERIA"
MAT-MADERA-SINTETICA-DECK-CAPTIVA-CEDRO-1-1-4-X-6-X-20,MADERAS Y CARPINTERIA,"Madera sintética Deck Captiva Cedro 1-1/4"" X 6' X 20'",UND,2796.61,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Madera sintética Deck Captiva Cedro 1-1/4"" X 6' X 20' MADERAS Y CARPINTERIA Plasticos Comerciales - Materiales generales Madera sintetica Deck Captiva Cedro 1-1/4"" X 6' X 20' MADERAS Y CARPINTERIA"
MAT-MADERA-SINTETICA-DECK-CAPRICORN-KOA-1-1-4-X-6-X-20,MADERAS Y CARPINTERIA,"Madera sintética Deck Capricorn Koa 1-1/4"" x 6"" X 20'",UND,2796.61,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Madera sintética Deck Capricorn Koa 1-1/4"" x 6"" X 20' MADERAS Y CARPINTERIA Plasticos Comerciales - Materiales generales Madera sintetica Deck Capricorn Koa 1-1/4"" x 6"" X 20' MADERAS Y CARPINTERIA"
MAT-MADERA-SINTETICA-DECK-CAPRICORN-ARABICA-15-16-X-5-7-16,MADERAS Y CARPINTERIA,"Madera sintética Deck Capricorn Arábica 15/16"" x 5-7/16"" x 16'",UND,2237.29,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Madera sintética Deck Capricorn Arábica 15/16"" x 5-7/16"" x 16' MADERAS Y CARPINTERIA Plasticos Comerciales - Materiales generales Madera sintetica Deck Capricorn Arabica 15/16"" x 5-7/16"" x 16' MADERAS Y CARPINTERIA"
MAT-MADERA-SINTETICA-DECK-CAPRICORN-ARABICA-15-16-X-5-7-16-2,MADERAS Y CARPINTERIA,"Madera sintética Deck Capricorn Arábica 15/16"" x 5-7/16"" x 20'",UND,2796.61,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Madera sintética Deck Capricorn Arábica 15/16"" x 5-7/16"" x 20' MADERAS Y CARPINTERIA Plasticos Comerciales - Materiales generales Madera sintetica Deck Capricorn Arabica 15/16"" x 5-7/16"" x 20' MADERAS Y CARPINTERIA"
MAT-MADERA-SINTETICA-DECK-CAPRICORN-ARABICA-SOLIDA-15-16-X,MADERAS Y CARPINTERIA,"Madera sintética Deck Capricorn Arábica sólida 15/16"" x 5-7/16"" x 16'",UND,2457.63,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Madera sintética Deck Capricorn Arábica sólida 15/16"" x 5-7/16"" x 16' MADERAS Y CARPINTERIA Plasticos Comerciales - Materiales generales Madera sintetica Deck Capricorn Arabica solida 15/16"" x 5-7/16"" x 16' MADERAS Y CARPINTERIA"
MAT-CLIP-CON-TORNILLOS-PARA-MADERA-SINTETICA,MADERAS Y CARPINTERIA,Clip con tornillos para Madera Sintética,UND,27.12,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Clip con tornillos para Madera Sintética MADERAS Y CARPINTERIA Plasticos Comerciales - Materiales generales Clip con tornillos para Madera Sintetica MADERAS Y CARPINTERIA
MAT-CLIPS-CON-TORNILLOS-STOWAWAY-PARA-MADERA-SINTETICA,MADERAS Y CARPINTERIA,Clips con tornillos Stowaway para Madera sintetica,UND,32.20,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Clips con tornillos Stowaway para Madera sintetica MADERAS Y CARPINTERIA Plasticos Comerciales - Materiales generales Clips con tornillos Stowaway para Madera sintetica MADERAS Y CARPINTERIA
MAT-PLANCHA-PLYWOOD-2-CARAS-3-4-AMERICANA,MADERAS Y CARPINTERIA,"Plancha plywood 2 caras 3/4"" americana",UND,3474.58,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Plancha plywood 2 caras 3/4"" americana MADERAS Y CARPINTERIA MINIBANNER CON LINK Plancha plywood 2 caras 3/4"" americana MADERAS Y CARPINTERIA"
MAT-PLANCHA-PLYWOOD-1-CARA-3-4-AMERICANA,MADERAS Y CARPINTERIA,"Plancha plywood 1 cara 3/4"" americana",UND,2627.12,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Plancha plywood 1 cara 3/4"" americana MADERAS Y CARPINTERIA MINIBANNER CON LINK Plancha plywood 1 cara 3/4"" americana MADERAS Y CARPINTERIA"
MAT-PLANCHA-PLYWOOD-2-CARAS-3-4-BRASIL,MADERAS Y CARPINTERIA,"Plancha plywood 2 caras 3/4"" brasil",UND,2033.90,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Plancha plywood 2 caras 3/4"" brasil MADERAS Y CARPINTERIA MINIBANNER CON LINK Plancha plywood 2 caras 3/4"" brasil MADERAS Y CARPINTERIA"
MAT-CLAVOS-CORRIENTE-CON-CABEZA,MADERAS Y CARPINTERIA,Clavos corriente con cabeza,LB,44.07,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Clavos corriente con cabeza MADERAS Y CARPINTERIA MINIBANNER CON LINK Clavos corriente con cabeza MADERAS Y CARPINTERIA
MAT-CLAVOS-DE-ACERO-2,MADERAS Y CARPINTERIA,Clavos de acero,LB,70.34,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Clavos de acero MADERAS Y CARPINTERIA Clavos de acero MADERAS Y CARPINTERIA
MAT-SOGA-DE-NYLON-1-16-A-1,MADERAS Y CARPINTERIA,"Soga de Nylon 1/16"" a 1""",LB,101.69,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Soga de Nylon 1/16"" a 1"" MADERAS Y CARPINTERIA MINIBANNER CON LINK Soga de Nylon 1/16"" a 1"" MADERAS Y CARPINTERIA"
MAT-HILO-DE-GANGORRA-CONO,MADERAS Y CARPINTERIA,Hilo de Gangorra - Cono,UND,148.31,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Hilo de Gangorra - Cono MADERAS Y CARPINTERIA MINIBANNER CON LINK Hilo de Gangorra - Cono MADERAS Y CARPINTERIA
MAT-HOJAS-DE-SEGUETA,MADERAS Y CARPINTERIA,Hojas de segueta,UND,67.80,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Hojas de segueta MADERAS Y CARPINTERIA MINIBANNER CON LINK Hojas de segueta MADERAS Y CARPINTERIA
MAT-HORMIGON-180-KG-CM2-INCLUYE-BOMBA-Y-COLOCACION,HORMIGON INDUSTRIALES,Hormigón 180 Kg/cm2 (incluye bomba y colocación),M3,7571.61,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Hormigón 180 Kg/cm2 (incluye bomba y colocación) HORMIGON INDUSTRIALES MINIBANNER CON LINK Hormigon 180 Kg/cm2 (incluye bomba y colocacion) HORMIGON INDUSTRIALES
MAT-HORMIGON-210-KG-CM2-INCLUYE-BOMBA-Y-COLOCACION,HORMIGON INDUSTRIALES,Hormigón 210 Kg/cm2 (incluye bomba y colocación),M3,7843.64,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Hormigón 210 Kg/cm2 (incluye bomba y colocación) HORMIGON INDUSTRIALES MINIBANNER CON LINK Hormigon 210 Kg/cm2 (incluye bomba y colocacion) HORMIGON INDUSTRIALES
MAT-HORMIGON-240-KG-CM2-INCLUYE-BOMBA-Y-COLOCACION,HORMIGON INDUSTRIALES,Hormigón 240 Kg/cm2 (incluye bomba y colocación),M3,8115.68,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Hormigón 240 Kg/cm2 (incluye bomba y colocación) HORMIGON INDUSTRIALES MINIBANNER CON LINK Hormigon 240 Kg/cm2 (incluye bomba y colocacion) HORMIGON INDUSTRIALES
MAT-HORMIGON-280-KG-CM2-INCLUYE-BOMBA-Y-COLOCACION,HORMIGON INDUSTRIALES,Hormigón 280 Kg/cm2 (incluye bomba y colocación),M3,8523.73,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Hormigón 280 Kg/cm2 (incluye bomba y colocación) HORMIGON INDUSTRIALES MINIBANNER CON LINK Hormigon 280 Kg/cm2 (incluye bomba y colocacion) HORMIGON INDUSTRIALES
MAT-HORMIGON-300-KG-CM2-INCLUYE-BOMBA-Y-COLOCACION,HORMIGON INDUSTRIALES,Hormigón 300 Kg/cm2 (incluye bomba y colocación),M3,9088.98,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Hormigón 300 Kg/cm2 (incluye bomba y colocación) HORMIGON INDUSTRIALES MINIBANNER CON LINK Hormigon 300 Kg/cm2 (incluye bomba y colocacion) HORMIGON INDUSTRIALES
MAT-HORMIGON-350-KG-CM2-INCLUYE-BOMBA-Y-COLOCACION,HORMIGON INDUSTRIALES,Hormigón 350 Kg/cm2 (incluye bomba y colocación),M3,9694.92,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Hormigón 350 Kg/cm2 (incluye bomba y colocación) HORMIGON INDUSTRIALES MINIBANNER CON LINK Hormigon 350 Kg/cm2 (incluye bomba y colocacion) HORMIGON INDUSTRIALES
MAT-HORMIGON-400-KG-CM2-INCLUYE-BOMBA-Y-COLOCACION,HORMIGON INDUSTRIALES,Hormigón 400 Kg/cm2 (incluye bomba y colocación),M3,10953.90,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Hormigón 400 Kg/cm2 (incluye bomba y colocación) HORMIGON INDUSTRIALES MINIBANNER CON LINK Hormigon 400 Kg/cm2 (incluye bomba y colocacion) HORMIGON INDUSTRIALES
MAT-HORMIGON-450-KG-CM2-INCLUYE-BOMBA-Y-COLOCACION,HORMIGON INDUSTRIALES,Hormigón 450 Kg/cm2 (incluye bomba y colocación),M3,11244.07,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Hormigón 450 Kg/cm2 (incluye bomba y colocación) HORMIGON INDUSTRIALES MINIBANNER CON LINK Hormigon 450 Kg/cm2 (incluye bomba y colocacion) HORMIGON INDUSTRIALES
MAT-HORMIGON-500-KG-CM2-INCLUYE-BOMBA-Y-COLOCACION,HORMIGON INDUSTRIALES,Hormigón 500 Kg/cm2 (incluye bomba y colocación),M3,11652.12,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Hormigón 500 Kg/cm2 (incluye bomba y colocación) HORMIGON INDUSTRIALES MINIBANNER CON LINK Hormigon 500 Kg/cm2 (incluye bomba y colocacion) HORMIGON INDUSTRIALES
MAT-BOMBEADO-Y-COLOCACION,HORMIGON INDUSTRIALES,Bombeado y Colocación,M3,2415.25,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Bombeado y Colocación HORMIGON INDUSTRIALES MINIBANNER CON LINK Bombeado y Colocacion HORMIGON INDUSTRIALES
MAT-INSTALACION-BOMBA,HORMIGON INDUSTRIALES,Instalación Bomba,U,12372.88,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Instalación Bomba HORMIGON INDUSTRIALES MINIBANNER CON LINK Instalacion Bomba HORMIGON INDUSTRIALES
MAT-BLOQUES-INDUSTRIAL-DE-4-X-8-X-16,BLOQUES DE HORMIGON,"Bloques industrial de 4"" x 8"" x 16""",UND,41.53,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Bloques industrial de 4"" x 8"" x 16"" BLOQUES DE HORMIGON MINIBANNER CON LINK Bloques industrial de 4"" x 8"" x 16"" BLOQUES DE HORMIGON"
MAT-BLOQUES-INDUSTRIAL-DE-5-X-8-X-16,BLOQUES DE HORMIGON,"Bloques industrial de 5"" x 8"" x 16""",UND,40.68,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Bloques industrial de 5"" x 8"" x 16"" BLOQUES DE HORMIGON MINIBANNER CON LINK Bloques industrial de 5"" x 8"" x 16"" BLOQUES DE HORMIGON"
MAT-BLOQUES-INDUSTRIAL-DE-6-X-8-X-16,BLOQUES DE HORMIGON,"Bloques industrial de 6"" x 8"" x 16""",UND,42.37,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Bloques industrial de 6"" x 8"" x 16"" BLOQUES DE HORMIGON MINIBANNER CON LINK Bloques industrial de 6"" x 8"" x 16"" BLOQUES DE HORMIGON"
MAT-BLOQUES-INDUSTRIAL-DE-8-X-8-X-16,BLOQUES DE HORMIGON,"Bloques industrial de 8"" x 8"" x 16""",UND,52.54,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Bloques industrial de 8"" x 8"" x 16"" BLOQUES DE HORMIGON MINIBANNER CON LINK Bloques industrial de 8"" x 8"" x 16"" BLOQUES DE HORMIGON"
MAT-BOVEDILLAS-DE-FOAM-0-50X0-50X0-15M-INCLUYE-TRANSP,BOVEDILLAS FOAM,Bovedillas de Foam 0.50x0.50x0.15m (incluye transp.),UND,145.17,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Bovedillas de Foam 0.50x0.50x0.15m (incluye transp.) BOVEDILLAS FOAM 1 camión tranp. 50m3 MINIBANNER CON LINK Bovedillas de Foam 0.50x0.50x0.15m (incluye transp.) BOVEDILLAS FOAM
MAT-BOVEDILLAS-DE-FOAM-CUALQUIER-TAMANO-PRECIO-POR-M3,BOVEDILLAS FOAM,Bovedillas de Foam - Cualquier tamaño - Precio por M3,M3,3871.15,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Bovedillas de Foam - Cualquier tamaño - Precio por M3 BOVEDILLAS FOAM 1 camión tranp. 50m3 MINIBANNER CON LINK Bovedillas de Foam - Cualquier tamano - Precio por M3 BOVEDILLAS FOAM
MAT-PULIDO-CON-HELICOPTERO,PULIDO Y ESTAMPADO CON HELICOPTERO,Pulido con helicóptero,M2,205.93,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Pulido con helicóptero PULIDO Y ESTAMPADO CON HELICOPTERO MINIBANNER CON LINK Pulido con helicoptero PULIDO Y ESTAMPADO CON HELICOPTERO
MAT-ESTAMPADO-RAYADO-PROFUNDO,PULIDO Y ESTAMPADO CON HELICOPTERO,Estampado - rayado profundo,M2,283.90,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Estampado - rayado profundo PULIDO Y ESTAMPADO CON HELICOPTERO MINIBANNER CON LINK Estampado - rayado profundo PULIDO Y ESTAMPADO CON HELICOPTERO
MAT-ESTAMPADO-RAYADO-CON-ESCOBILLON,PULIDO Y ESTAMPADO CON HELICOPTERO,Estampado - rayado con escobillon,M2,250.00,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Estampado - rayado con escobillon PULIDO Y ESTAMPADO CON HELICOPTERO MINIBANNER CON LINK Estampado - rayado con escobillon PULIDO Y ESTAMPADO CON HELICOPTERO
MAT-PARAGOMAS-EN-HORMIGON-SUMINISTRO-INSTALACION-Y-PINTURA,SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO,"Paragomas en hormigón, suministro, instalación y pintura",UND,2966.10,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Paragomas en hormigón, suministro, instalación y pintura SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO Andrés Castillo Señalizaciones Paragomas en hormigon, suministro, instalacion y pintura SENALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO"
MAT-PARAGOMAS-EN-HORMIGON-SOLO-SUMINISTRO-SIN-PINTAR,SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO,Paragomas en hormigón (solo suministro sin pintar),UND,1652.54,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,Paragomas en hormigón (solo suministro sin pintar) SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO Andrés Castillo Señalizaciones Paragomas en hormigon (solo suministro sin pintar) SENALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO
MAT-PARAGOMAS-DE-GOMA-TODO-COSTO,SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO,"Paragomas de goma, todo costo",UND,2118.64,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Paragomas de goma, todo costo SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO Andrés Castillo Señalizaciones Paragomas de goma, todo costo SENALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO"
MAT-PINTURA-DE-DIVISIONES-EN-PARQUEOS-TIPO-II-EN-HORMIGON,SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO,"Pintura de divisiones en parqueos Tipo II en hormigón, todo costo",UND,220.34,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Pintura de divisiones en parqueos Tipo II en hormigón, todo costo SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO Andrés Castillo Señalizaciones Pintura de divisiones en parqueos Tipo II en hormigon, todo costo SENALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO"
MAT-PINTURA-DE-DIVISIONES-EN-PARQUEOS-TIPO-II-EN-ASFALTO-T,SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO,"Pintura de divisiones en parqueos Tipo II en asfalto, todo costo",UND,237.29,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Pintura de divisiones en parqueos Tipo II en asfalto, todo costo SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO Andrés Castillo Señalizaciones Pintura de divisiones en parqueos Tipo II en asfalto, todo costo SENALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO"
MAT-PINTURA-DE-FLECHAS-DE-SENALIZACION-VIAL-TODO-COSTO,SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO,"Pintura de Flechas de señalización vial, todo costo",UND,1694.92,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Pintura de Flechas de señalización vial, todo costo SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO Andrés Castillo Señalizaciones Pintura de Flechas de senalizacion vial, todo costo SENALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO"
MAT-PINTURA-DE-PARQUEO-DE-INCAPACITADOS-EMBARAZADAS-TODO-C,SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO,"Pintura de parqueo de incapacitados/embarazadas, todo costo",UND,2966.10,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Pintura de parqueo de incapacitados/embarazadas, todo costo SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO Andrés Castillo Señalizaciones Pintura de parqueo de incapacitados/embarazadas, todo costo SENALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO"
MAT-NUMEROS-DE-PARQUEOS-APTOS-EN-ALOCUBON-EN-PARED-TODO-CO,SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO,"Números de parqueos/aptos en alocubón en pared, todo costo",UND,254.24,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Números de parqueos/aptos en alocubón en pared, todo costo SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO Andrés Castillo Señalizaciones Numeros de parqueos/aptos en alocubon en pared, todo costo SENALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO"
MAT-PROTECTORES-DE-GOMA-EN-COLUMNAS-DE-PARQUEOS-TODO-COSTO,SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO,"Protectores de goma en columnas de parqueos, todo costo",UND,635.59,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Protectores de goma en columnas de parqueos, todo costo SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO Andrés Castillo Señalizaciones Protectores de goma en columnas de parqueos, todo costo SENALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO"
MAT-LETREROS-DE-ALTURA-MAXIMA-TODO-COSTO,SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO,"Letreros de altura máxima, todo costo",UND,2118.64,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Letreros de altura máxima, todo costo SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO Andrés Castillo Señalizaciones Letreros de altura maxima, todo costo SENALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO"
MAT-ESPEJOS-DE-ENTRADA-Y-SALIDA-PARQUEOS-TODO-COSTO,SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO,"Espejos de entrada y salida parqueos, todo costo",UND,1694.92,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Espejos de entrada y salida parqueos, todo costo SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO Andrés Castillo Señalizaciones Espejos de entrada y salida parqueos, todo costo SENALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO"
MAT-REDUCTOR-DE-VELOCIDAD-TIPO-POLICIA-ACOSTADO-EN-GOMA-TO,SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO,"Reductor de velocidad tipo policía acostado en goma, todo costo",ML,2542.37,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Reductor de velocidad tipo policía acostado en goma, todo costo SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO Andrés Castillo Señalizaciones Reductor de velocidad tipo policia acostado en goma, todo costo SENALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO"
MAT-REDUCTORES-DE-VELOCIDAD-EN-ALUMINIO-TIPO-CALDERITO-TOD,SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO,"Reductores de velocidad en aluminio tipo calderito, todo costo",UND,432.20,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Reductores de velocidad en aluminio tipo calderito, todo costo SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO Andrés Castillo Señalizaciones Reductores de velocidad en aluminio tipo calderito, todo costo SENALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO"
MAT-DELINEADORES-REFLECTIVOS-OJOS-DE-GATO-TODO-COSTO,SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO,"Delineadores Reflectivos (ojos de gato), todo costo",UND,296.61,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Delineadores Reflectivos (ojos de gato), todo costo SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO Andrés Castillo Señalizaciones Delineadores Reflectivos (ojos de gato), todo costo SENALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO"
MAT-TOPES-EN-METAL-Y-GOMA-PARA-FURGONES-EN-RAMPAS-DE-CARGA,SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO,"Topes en metal y goma para furgones en rampas de carga, todo costo",UND,5508.47,DOP,ConstruCosto.do Materiales e Insumos Santo Domingo MAYO26,2026-05-01,"Topes en metal y goma para furgones en rampas de carga, todo costo SEÑALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO MINIBANNER CON LINK Topes en metal y goma para furgones en rampas de carga, todo costo SENALIZACION HORIZONTAL Y VERTICAL EN VIAS Y PARQUEOS - TODO COSTO"
